Date	sequences_total	BA.2	B.1.1.7	BA.1.1	AY.43	BA.2.9	AY.122	BA.5.1	BA.5.2	BA.1	BE.1.1
2021-11-01	1166.0	0.0	5.4	0.0	232.0	0.0	169.0	0.0	0.0	0.0	0.0
2021-11-02	1269.6	0.0	5.4	0.0	258.4	0.0	182.9	0.0	0.0	0.0	0.0
2021-11-03	1368.9	0.0	5.4	0.0	281.0	0.0	202.6	0.0	0.0	0.0	0.0
2021-11-04	1304.4	0.0	0.0	0.0	269.4	0.0	203.4	0.0	0.0	0.0	0.0
2021-11-05	1329.9	0.0	0.0	0.0	281.7	0.0	218.1	0.0	0.0	0.0	0.0
2021-11-06	1239.3	0.0	0.0	0.0	253.3	0.0	206.1	0.0	0.0	0.0	0.0
2021-11-07	1254.7	0.0	0.0	0.0	255.7	0.0	208.0	0.0	0.0	0.0	0.0
2021-11-08	1536.3	0.0	0.0	0.0	326.3	0.0	244.9	0.0	0.0	0.0	0.0
2021-11-09	1431.6	0.0	0.0	0.0	306.4	0.0	232.4	0.0	0.0	0.0	0.0
2021-11-10	1618.1	0.0	0.0	0.0	360.1	0.0	260.3	0.0	0.0	0.0	0.0
2021-11-11	1551.7	0.0	0.0	0.0	344.7	0.0	247.9	0.0	0.0	0.0	0.0
2021-11-12	1537.1	0.0	0.0	0.0	339.6	0.0	244.3	0.0	0.0	0.0	0.0
2021-11-13	1633.9	0.0	0.0	0.0	366.6	0.0	261.9	0.0	0.0	0.0	0.0
2021-11-14	1695.7	0.0	0.0	0.0	379.9	0.0	274.9	0.0	0.0	0.0	0.0
2021-11-15	1621.6	0.0	0.0	0.0	358.4	0.0	268.9	0.0	0.0	0.0	0.0
2021-11-16	1669.0	0.0	0.0	0.0	366.7	0.0	275.7	0.0	0.0	0.0	0.0
2021-11-17	1468.9	0.0	0.0	0.0	321.9	0.0	244.9	0.0	0.0	0.0	0.0
2021-11-18	1526.1	0.0	0.0	0.0	333.0	0.0	252.4	0.0	0.0	0.0	0.0
2021-11-19	1547.6	0.0	0.0	0.0	336.1	0.0	251.7	0.0	0.0	0.0	0.0
2021-11-20	1647.9	0.0	0.3	0.0	350.1	0.0	266.1	0.0	0.0	0.0	0.0
2021-11-21	1531.0	0.0	0.3	0.0	331.9	0.0	246.7	0.0	0.0	0.0	0.0
2021-11-22	1658.6	0.0	0.3	0.0	359.0	0.0	269.3	0.0	0.0	0.0	0.0
2021-11-23	1656.0	0.0	0.3	0.0	353.6	0.0	270.0	0.0	0.0	0.0	0.0
2021-11-24	1761.7	0.0	0.3	0.0	376.0	0.0	287.3	0.0	0.0	0.0	0.0
2021-11-25	1902.6	0.0	1.7	0.0	414.1	0.0	305.7	0.0	0.0	0.0	0.0
2021-11-26	1950.7	0.0	1.7	0.0	431.0	0.0	312.6	0.0	0.0	0.0	0.0
2021-11-27	1964.7	0.0	1.4	0.0	434.9	0.0	319.6	0.0	0.0	0.0	0.0
2021-11-28	1955.1	0.0	1.4	0.0	427.0	0.0	318.9	0.0	0.0	0.0	0.0
2021-11-29	1898.0	0.0	1.7	0.0	409.0	0.0	312.3	0.0	0.0	0.0	0.0
2021-11-30	2016.6	0.0	1.7	0.0	446.9	0.0	325.6	0.0	0.0	0.0	0.0
2021-12-01	2122.9	0.0	1.7	0.0	467.0	0.0	341.0	0.0	0.0	0.0	0.0
2021-12-02	2333.4	0.0	0.4	0.0	526.4	0.0	374.7	0.0	0.0	0.3	0.0
2021-12-03	2499.4	0.0	0.4	0.0	563.4	0.0	397.6	0.0	0.0	1.9	0.0
2021-12-04	2475.3	0.0	0.4	0.0	560.6	0.0	387.1	0.0	0.0	1.9	0.0
2021-12-05	2544.1	0.0	0.4	0.0	574.9	0.0	398.9	0.0	0.0	1.9	0.0
2021-12-06	2510.3	0.0	0.1	0.0	574.9	0.0	386.0	0.0	0.0	2.3	0.0
2021-12-07	2590.4	0.0	0.1	0.0	586.1	0.0	406.7	0.0	0.0	4.0	0.0
2021-12-08	2486.4	0.0	0.1	0.1	571.1	0.0	384.4	0.0	0.0	4.9	0.0
2021-12-09	2361.0	0.0	0.0	0.1	535.9	0.0	358.4	0.0	0.0	5.4	0.0
2021-12-10	2176.9	0.0	0.0	0.3	499.1	0.0	327.9	0.0	0.0	5.9	0.0
2021-12-11	2087.3	0.0	0.0	1.3	482.3	0.0	314.1	0.0	0.0	6.9	0.0
2021-12-12	2130.4	0.0	0.0	1.3	495.4	0.0	322.0	0.0	0.0	7.3	0.0
2021-12-13	2422.0	0.0	0.0	1.7	577.6	0.0	356.6	0.0	0.0	8.7	0.0
2021-12-14	2306.6	0.0	0.0	1.7	543.6	0.0	342.4	0.0	0.0	7.3	0.0
2021-12-15	2335.3	0.0	0.0	1.7	545.3	0.0	342.6	0.0	0.0	7.4	0.0
2021-12-16	2345.1	0.0	0.1	2.3	532.9	0.0	354.0	0.0	0.0	9.1	0.0
2021-12-17	2674.3	0.0	0.3	5.7	602.1	0.0	399.4	0.0	0.0	13.0	0.0
2021-12-18	2562.4	0.0	0.3	4.7	575.4	0.0	382.1	0.0	0.0	12.1	0.0
2021-12-19	2595.4	0.0	0.3	5.0	584.4	0.0	386.1	0.0	0.0	12.3	0.0
2021-12-20	2436.9	0.0	0.3	7.6	521.0	0.0	374.4	0.0	0.0	14.1	0.0
2021-12-21	2581.7	0.0	0.3	9.9	544.1	0.0	393.0	0.0	0.0	22.7	0.0
2021-12-22	2616.1	0.1	0.3	19.4	535.1	0.0	402.3	0.0	0.0	29.6	0.0
2021-12-23	2566.4	0.1	0.3	27.6	524.6	0.0	373.3	0.0	0.0	35.0	0.0
2021-12-24	2421.3	0.1	0.3	40.9	493.9	0.0	345.4	0.0	0.0	45.6	0.0
2021-12-25	2443.7	0.1	0.3	41.9	496.0	0.0	347.6	0.0	0.0	47.0	0.0
2021-12-26	2659.1	0.1	0.3	50.9	545.4	0.0	372.9	0.0	0.0	55.3	0.0
2021-12-27	2501.6	0.1	0.3	57.9	513.1	0.0	339.1	0.0	0.0	59.6	0.0
2021-12-28	2362.4	0.4	0.3	62.7	498.0	0.1	305.1	0.0	0.0	58.3	0.0
2021-12-29	2309.3	0.3	0.4	61.3	492.6	0.1	295.1	0.0	0.0	57.6	0.0
2021-12-30	2148.3	1.1	0.3	74.9	451.3	0.1	270.0	0.0	0.0	65.4	0.0
2021-12-31	1899.4	1.7	0.1	104.1	372.1	0.3	222.1	0.0	0.0	74.9	0.0
2022-01-01	1920.7	1.7	0.1	104.6	372.9	0.3	224.0	0.0	0.0	74.1	0.0
2022-01-02	1691.1	1.7	0.1	117.9	309.3	0.3	180.4	0.0	0.0	77.4	0.0
2022-01-03	1811.7	2.0	0.1	131.4	321.1	0.3	192.1	0.0	0.0	92.3	0.0
2022-01-04	1809.1	1.9	0.1	132.1	313.4	0.1	192.1	0.0	0.0	93.7	0.0
2022-01-05	1874.7	1.9	0.0	170.0	306.7	0.1	183.9	0.0	0.0	119.1	0.0
2022-01-06	1838.3	1.3	0.0	188.4	293.1	0.1	176.0	0.0	0.0	123.9	0.0
2022-01-07	2301.3	2.7	0.0	256.4	348.1	0.1	210.4	0.0	0.0	181.7	0.0
2022-01-08	2460.4	4.4	0.0	301.0	364.6	0.1	216.9	0.0	0.0	202.9	0.0
2022-01-09	2412.6	4.6	0.0	291.7	353.6	0.1	217.6	0.0	0.0	201.3	0.0
2022-01-10	2570.1	6.1	0.0	327.1	378.6	0.1	212.3	0.0	0.0	222.6	0.0
2022-01-11	2504.1	7.1	0.0	354.1	349.7	0.1	192.0	0.0	0.0	234.4	0.0
2022-01-12	2703.3	10.1	0.0	424.3	351.9	0.1	185.4	0.0	0.0	272.9	0.0
2022-01-13	2800.6	13.0	0.0	470.6	335.9	0.1	175.1	0.0	0.0	306.3	0.0
2022-01-14	2688.3	16.1	0.0	490.7	296.7	0.6	153.0	0.0	0.0	310.7	0.0
2022-01-15	2731.1	16.0	0.0	503.0	295.3	1.0	153.6	0.0	0.0	319.3	0.0
2022-01-16	2971.3	19.3	0.0	577.4	305.1	1.3	156.3	0.0	0.0	358.1	0.0
2022-01-17	2905.3	22.1	0.0	641.1	240.4	1.6	134.7	0.0	0.0	382.4	0.0
2022-01-18	3102.0	26.9	0.0	711.3	241.0	2.3	130.6	0.0	0.0	425.6	0.0
2022-01-19	3108.3	35.3	0.0	702.6	226.1	4.9	143.3	0.0	0.0	416.1	0.0
2022-01-20	3238.4	47.3	0.0	768.9	222.4	6.6	142.0	0.0	0.0	437.4	0.0
2022-01-21	3053.0	49.9	0.0	784.0	176.9	6.9	115.0	0.0	0.0	430.9	0.0
2022-01-22	3118.7	58.0	0.0	818.4	174.1	7.0	109.4	0.0	0.0	442.6	0.0
2022-01-23	2753.3	55.1	0.0	741.7	139.6	6.7	90.0	0.0	0.0	398.6	0.0
2022-01-24	2955.9	67.9	0.0	835.7	140.0	11.3	86.3	0.0	0.0	437.7	0.0
2022-01-25	2936.7	69.0	0.0	840.9	137.4	11.1	89.0	0.0	0.0	420.9	0.0
2022-01-26	2990.6	79.7	0.0	927.1	119.4	10.3	60.9	0.0	0.0	450.7	0.0
2022-01-27	2780.6	83.6	0.0	881.3	101.0	13.7	51.3	0.0	0.0	419.7	0.0
2022-01-28	3104.9	124.0	0.0	1054.4	96.9	19.9	48.6	0.0	0.0	451.1	0.0
